BJD - 2457000,PDC_SAP flux,error,Quality Flag
1422.804891,11115065,369.99335,0
1422.80628,11118803,370.1414,0
1422.807669,11119030,370.23157,0
1422.809058,11118911,370.31134,0
1422.810447,11123334,370.48474,0
1422.811835,11113839,370.40295,0
1422.813224,11115385,370.53937,0
1422.814613,11117029,370.63342,0
1422.816002,11118073,370.73065,0
1422.817391,11114310,370.76382,0
1422.81878,11115946,370.9032,0
1422.820169,11122240,371.07578,0
1422.821558,11113593,371.0173,0
1422.822947,11118817,371.19818,0
1422.824336,11121014,371.34567,0
1422.825725,11121101,371.416,0
1422.827113,11117331,371.45697,0
1422.828502,11118409,371.54483,0
1422.829891,11115700,371.60596,0
1422.83128,11115469,371.67847,0
1422.832669,11115212,371.77982,0
1422.834058,11115813,371.87598,0
1422.835447,11118065,372.00125,0
1422.836836,11109459,371.9744,0
1422.838225,11118651,372.2058,0
1422.839614,11110074,372.16046,0
1422.841002,11120717,372.4142,0
1422.842391,11109011,372.30453,0
1422.84378,11113216,372.47305,0
1422.845169,11115788,372.63043,0
1422.846558,11111543,372.64294,0
1422.847947,11117445,372.82965,0
1422.849336,11117026,372.91772,0
1422.850725,11116709,372.99695,0
1422.852114,11114177,373.04144,0
1422.853503,11119424,373.23404,0
1422.854892,11119207,373.30997,0
1422.85628,11121811,373.4476,0
1422.857669,11119112,373.49063,0
1422.859058,11115949,373.54688,0
1422.860447,11115222,373.6065,0
1422.861836,11116261,373.71616,0
1422.863225,11121211,373.90433,0
1422.864614,11118118,373.92957,0
1422.866003,11114595,373.96692,0
1422.867392,11117391,374.10434,0
1422.868781,11117738,374.19174,0
1422.87017,11118605,374.30014,0
1422.871558,11110147,374.24826,0
1422.872947,11113869,374.4009,0
1422.874336,11111003,374.43622,0
1422.875725,11119850,374.67905,0
1422.877114,11110106,374.59537,0
1422.878503,11118479,374.81604,0
1422.879892,11118038,374.90173,0
1422.881281,11118784,374.9921,0
1422.88267,11114664,375.03647,0
1422.884059,11111175,375.0503,0
1422.885448,11111941,375.14368,0
1422.886836,11108931,375.18478,0
1422.888225,11112476,375.3221,0
1422.889614,11115007,375.45004,0
1422.891003,11113137,375.5158,0
1422.892392,11112601,375.58786,0
1422.893781,11107752,375.5983,0
1422.89517,11116007,375.807,0
1422.896559,11116690,375.9177,0
1422.897948,11113762,375.9594,0
1422.899337,11109092,375.96274,0
1422.900726,11124205,376.2917,0
1422.902114,11118411,376.287,0
1422.903503,11118319,376.37384,0
1422.904892,11122009,376.50903,0
1422.906281,11120642,376.58463,0
1422.90767,11106627,376.4416,0
1422.909059,11114403,376.64615,0
1422.910448,11119205,376.80496,0
1422.911837,11114653,376.83813,0
1422.913226,11110498,376.8563,0
1422.914615,11106522,376.85205,0
1422.916004,11117927,377.12457,0
1422.917392,11114454,377.1683,0
1422.918781,11111286,377.1715,0
1422.92017,11114167,377.31076,0
1422.921559,11113668,377.4018,0
1422.922948,11107396,377.34723,0
1422.924337,11113945,377.56595,0
1422.925726,11111711,377.6169,0
1422.927115,11116758,377.77017,0
1422.928504,11112917,377.79657,0
1422.929893,11117454,377.9376,0
1422.931281,11109449,377.9023,0
1422.93267,11115141,378.0762,0
1422.934059,11099490,377.9008,0
1422.935448,11105074,378.0783,0
1422.936837,11106729,378.17136,0
1422.938226,11106748,378.252,0
1422.939615,11115564,378.47058,0
1422.941004,nan,nan,160
1422.942393,nan,nan,180
1422.943782,nan,nan,164
1422.945171,nan,nan,176
1422.946559,nan,nan,160
1422.947948,nan,nan,160
1422.949337,nan,nan,160
1422.950726,nan,nan,160
1422.952115,nan,nan,128
1422.953504,nan,nan,128
1422.954893,nan,nan,128
1422.956282,nan,nan,128
1422.957671,nan,nan,128
1422.95906,11119874,379.66022,0
1422.960449,nan,nan,128
1422.961837,nan,nan,128
1422.963226,11116358,379.80908,0
1422.964615,nan,nan,128
1422.966004,nan,nan,128
1422.967393,11118343,380.0856,0
1422.968782,11122764,380.21573,0
1422.970171,11160102,380.07278,512
1422.97156,11117501,380.27094,0
1422.972949,11109403,380.2438,0
1422.974338,11117469,380.4128,0
1422.975727,11117987,380.48627,0
1422.977115,11121595,380.65768,0
1422.978504,11121635,380.73373,0
1422.979893,11142439,380.76608,512
1422.981282,11117654,380.84833,0
1422.982671,nan,nan,128
1422.98406,11115872,380.97064,0
1422.985449,11115805,381.04056,0
1422.986838,11120836,381.19165,0
1422.988227,11118731,381.2347,0
1422.989616,11146511,381.27182,512
1422.991005,11121034,381.4279,0
1422.992393,11121424,381.47293,0
1422.993782,11115458,381.46585,0
1422.995171,11115205,381.5128,0
1422.99656,11116693,381.6032,0
1422.997949,11127814,381.7059,512
1422.999338,11118212,381.79562,0
1423.000727,11118020,381.87494,0
1423.002116,11118615,381.94073,0
1423.003505,11117986,382.03708,0
1423.004894,11118001,382.11755,0
1423.006283,11114998,382.1252,0
1423.007671,11111186,382.1434,0
1423.00906,11116357,382.30823,0
1423.010449,11117368,382.3798,0
1423.011838,11117169,382.45557,0
1423.013227,11114503,382.49347,0
1423.014616,11115182,382.57236,0
1423.016005,11143910,382.6155,512
1423.017394,11117661,382.73218,0
1423.018783,11114906,382.75775,0
1423.020172,11117998,382.93088,0
1423.021561,11117696,382.96445,0
1423.022949,11119538,383.07227,0
1423.024338,11111987,383.0293,0
1423.025727,11134292,383.20636,512
1423.027116,11116312,383.25168,0
1423.028505,11113055,383.26562,0
1423.029894,11119469,383.42584,0
1423.031283,11114993,383.44064,0
1423.032672,11115230,383.5295,0
1423.034061,11113524,383.56464,0
1423.03545,11116865,383.69434,0
1423.036839,11112493,383.7005,0
1423.038227,11116351,383.84048,0
1423.039616,11116208,383.92523,0
1423.041005,11113644,383.94458,0
1423.042394,11132182,384.00195,512
1423.043783,11120504,384.19833,0
1423.045172,11110378,384.0945,0
1423.046561,11117410,384.29858,0
1423.04795,11115385,384.3522,0
1423.049339,11112159,384.37378,0
1423.050728,11111589,384.4569,0
1423.052116,11117824,384.63565,0
1423.053505,11113711,384.6316,0
1423.054894,11113876,384.7177,0
1423.056283,11115129,384.80222,0
1423.057672,11115790,384.86414,0
1423.059061,11115281,384.94943,0
1423.06045,11120137,385.11975,0
1423.061839,11115346,385.11334,0
1423.063228,11113376,385.16196,0
1423.064617,11113900,385.2591,0
1423.066006,11099552,385.0782,0
1423.067394,11107570,385.31152,0
1423.068783,11114045,385.48938,0
1423.070172,11113407,385.55258,0
1423.071561,11114603,385.63367,0
1423.07295,11109939,385.63248,0
1423.074339,11112135,385.74005,0
1423.075728,11109940,385.80994,0
1423.077117,11112629,385.91794,0
1423.078506,11112125,385.97617,0
1423.079895,11112170,386.05292,0
1423.081284,11107869,386.07715,0
1423.082672,11113688,386.23566,0
1423.084061,11115670,386.32407,0
1423.08545,11105084,386.24744,0
1423.086839,11109836,386.38297,0
1423.088228,11116561,386.51514,0
1423.089617,11113763,386.58032,0
1423.091006,11112752,386.63647,0
1423.092395,11109343,386.65402,0
1423.093784,11109355,386.73862,0
1423.095173,11115695,386.88303,0
1423.096562,11112391,386.90836,0
1423.09795,11110841,386.97696,0
1423.099339,11113648,387.03384,0
1423.100728,11112112,387.10864,0
1423.102117,11112900,387.1804,0
1423.103506,11111692,387.22684,0
1423.104895,11109991,387.24863,0
1423.106284,11112028,387.3606,0
1423.107673,11110415,387.39377,0
1423.109062,11116413,387.5363,0
1423.110451,11110511,387.5097,0
1423.11184,11111990,387.59113,0
1423.113228,11111786,387.63928,0
1423.114617,11107148,387.63864,0
1423.116006,11110180,387.75702,0
1423.117395,11107825,387.76465,0
1423.118784,11108840,387.8035,0
1423.120173,11112290,387.95746,0
1423.121562,11112405,387.98837,0
1423.122951,11112069,388.07016,0
1423.12434,11114531,388.15027,0
1423.125729,11115029,388.22067,0
1423.127118,11111484,388.2328,0
1423.128506,11111131,388.26154,0
1423.129895,11114488,388.37854,0
1423.131284,11109756,388.3705,0
1423.132673,11110317,388.39374,0
1423.134062,11110368,388.49756,0
1423.135451,11111379,388.55167,0
1423.13684,11110493,388.60956,0
1423.138229,11110360,388.68585,0
1423.139618,11113250,388.7922,0
1423.141007,11110663,388.79205,0
1423.142396,11112779,388.9007,0
1423.143784,11108788,388.92606,0
1423.145173,11107799,388.97174,0
1423.146562,11110547,389.0944,0
1423.147951,11104254,389.06946,0
1423.14934,11108875,389.22318,0
1423.150729,11110237,389.32443,0
1423.152118,11108213,389.3572,0
1423.153507,11110256,389.4843,0
1423.154896,11115298,389.65225,0
1423.156285,11113337,389.69595,0
1423.157674,11107529,389.73184,0
1423.159062,nan,nan,128
1423.160451,11108428,389.97186,0
1423.16184,11111170,390.12372,0
1423.163229,11109069,390.23666,0
1423.164618,11106556,390.3393,0
1423.166007,11113956,390.62466,0
1423.167396,11111339,390.7632,0
1423.168785,11106484,390.84772,0
1423.170174,11109118,391.15027,0
1423.171563,11108234,391.3499,0
1423.172952,11109736,391.67575,0
1423.17434,11104209,391.78522,0
1423.175729,11108628,392.13022,0
1423.177118,11106904,392.33008,0
1423.178507,11106222,392.6183,0
1423.179896,11108218,392.91687,0
1423.181285,11101825,393.1237,0
1423.182674,11111606,393.53857,0
1423.184063,11114202,393.91043,0
1423.185452,11109308,394.11832,0
1423.186841,11106279,394.38254,0
1423.18823,11106941,394.6975,0
1423.189618,11107465,395.00345,0
1423.191007,11106022,395.28894,0
1423.192396,11104939,395.5575,0
1423.193785,11103166,395.82437,0
1423.195174,11105475,396.17197,0
1423.196563,11106331,396.45395,0
1423.197952,11102462,396.672,0
1423.199341,11103637,396.9736,0
1423.20073,11106170,397.27692,0
1423.202119,11105651,397.52908,0
1423.203508,11107731,397.8148,0
1423.204896,11103704,398.0293,0
1423.206285,11108075,398.264,0
1423.207674,11101317,398.39456,0
1423.209063,11097363,398.52884,0
1423.210452,11112350,398.8768,512
1423.211841,11098403,398.9174,0
1423.21323,nan,nan,16
1423.214619,nan,nan,16
1423.216008,nan,nan,16
1423.217397,nan,nan,144
1423.218786,nan,nan,16
1423.220174,nan,nan,16
1423.221563,nan,nan,16
1423.222952,nan,nan,16
1423.224341,nan,nan,16
1423.22573,nan,nan,16
1423.227119,nan,nan,16
1423.228508,nan,nan,16
1423.229897,11105508,399.52145,0
1423.231286,11105668,399.45068,0
1423.232675,11108141,399.36728,0
1423.234064,11098529,399.08945,0
1423.235452,11104926,399.0265,0
1423.236841,11108385,398.91776,0
1423.23823,11107101,398.6745,0
1423.239619,11106720,398.45218,0
1423.241008,11107015,398.19913,0
1423.242397,11110581,398.00183,0
1423.243786,11102190,397.58255,0
1423.245175,11104629,397.31744,0
1423.246564,11104389,397.02728,0
1423.247953,11106860,396.7152,0
1423.249342,11109527,396.41632,0
1423.25073,11111660,396.09256,0
1423.252119,11106881,395.65408,0
1423.253508,11109907,395.2954,0
1423.254897,11109509,394.917,0
1423.256286,11109754,394.51328,0
1423.257675,11116777,394.23358,0
1423.259064,11115840,393.82916,0
1423.260453,11112502,393.306,0
1423.261842,11114642,392.9666,0
1423.263231,11131539,392.53427,512
1423.26462,11111943,392.12793,0
1423.266008,11117271,391.79138,0
1423.267397,11112871,391.32886,0
1423.268786,11114689,390.99713,0
1423.270175,11113695,390.60565,0
1423.271564,11109977,390.18048,0
1423.272953,11114509,389.898,0
1423.274342,11111964,389.5388,0
1423.275731,11114274,389.23636,0
1423.27712,11110678,388.894,0
1423.278509,11115718,388.69415,0
1423.279898,11113545,388.37958,0
1423.281286,11117346,388.20197,0
1423.282675,11113422,387.89914,0
1423.284064,11118498,387.7581,0
1423.285453,11111535,387.46777,0
1423.286842,11116928,387.37738,0
1423.288231,11116444,387.20676,0
1423.28962,11114964,387.02905,0
1423.291009,11114116,386.86337,0
1423.292398,11120834,386.8303,0
1423.293787,11110172,386.55133,0
1423.295176,11116328,386.53387,0
1423.296564,11113209,386.36957,0
1423.297953,11110884,386.2108,0
1423.299342,11112961,386.1429,0
1423.300731,11118061,386.10873,0
1423.30212,11113937,385.95538,0
1423.303509,11110130,385.7946,0
1423.304898,11117381,385.83347,0
1423.306287,11112501,385.6449,0
1423.307676,11113856,385.55667,0
1423.309065,11117875,385.52792,0
1423.310454,11114902,385.3863,0
1423.311842,11114310,385.27408,0
1423.313231,11115319,385.18918,0
1423.31462,11117870,385.14105,0
1423.316009,11115121,384.99496,0
1423.317398,11117533,384.94745,0
1423.318787,11118765,384.8608,0
1423.320176,11118355,384.79184,0
1423.321565,11118543,384.68777,0
1423.322954,11119219,384.5983,0
1423.324343,11114449,384.44406,0
1423.325732,11115418,384.35898,0
1423.327121,11116476,384.30023,0
1423.328509,11114660,384.1787,0
1423.329898,11115831,384.11926,0
1423.331287,11115754,384.0331,0
1423.332676,11117033,383.94254,0
1423.334065,11118032,383.87234,0
1423.335454,11121475,383.85507,0
1423.336843,11122792,383.7707,0
1423.338232,11118241,383.62033,0
1423.339621,11113762,383.46027,0
1423.34101,11119859,383.45712,0
1423.342399,11117170,383.32355,0
1423.343787,11119737,383.26868,0
1423.345176,11121752,383.23334,0
1423.346565,11117463,383.0624,0
1423.347954,11121814,383.02646,0
1423.349343,11116399,382.84332,0
1423.350732,11115411,382.73828,0
1423.352121,11118249,382.7099,0
1423.35351,11120136,382.61728,0
1423.354899,11116199,382.46713,0
1423.356288,11112162,382.31354,0
1423.357677,11115974,382.27606,0
1423.359065,11120279,382.23962,0
1423.360454,11115564,382.07852,0
1423.361843,11120980,382.06445,0
1423.363232,11118634,381.9445,0
1423.364621,11121535,381.87524,0
1423.36601,11119411,381.75598,0
1423.367399,11118561,381.6355,0
1423.368788,11113919,381.4555,0
1423.370177,11117909,381.44974,0
1423.371566,11122766,381.40924,0
1423.372955,11117675,381.2402,0
1423.374343,11116640,381.12912,0
1423.375732,11117438,381.05148,0
1423.377121,11114294,380.90512,0
1423.37851,11120510,380.9142,0
1423.379899,11117500,380.75955,0
1423.381288,11112513,380.59607,0
1423.382677,11122786,380.6663,0
1423.384066,11116355,380.481,0
1423.385455,11123467,380.49692,0
1423.386844,11115616,380.2756,0
1423.388233,11121300,380.28253,0
1423.389621,11121965,380.20755,0
1423.39101,11117496,380.0309,0
1423.392399,11121733,380.0265,0
1423.393788,11119731,379.87924,0
1423.395177,11118545,379.80032,0
1423.396566,11116953,379.69498,0
1423.397955,11120277,379.66403,0
1423.399344,11123675,379.62756,0
1423.400733,11120666,379.49988,0
1423.402122,11119613,379.388,0
1423.403511,11119974,379.31476,0
1423.404899,11119658,379.23395,0
1423.406288,11122452,379.1995,0
1423.407677,11122890,379.12216,0
1423.409066,11119473,379.00116,0
1423.410455,11120239,378.92114,0
1423.411844,11123045,378.88733,0
1423.413233,11123140,378.8061,0
1423.414622,11121848,378.70456,0
1423.416011,11116663,378.556,0
1423.4174,11123793,378.59866,0
1423.418789,11119832,378.44345,0
1423.420177,11116688,378.3164,0
1423.421566,11120597,378.31677,0
1423.422955,11121044,378.23917,0
1423.424344,11121766,378.18936,0
1423.425733,11122566,378.11993,0
1423.427122,11120582,378.01392,0
1423.428511,11117737,377.90607,0
1423.4299,11115471,377.78793,0
1423.431289,11123834,377.8349,0
1423.432678,11122747,377.77084,0
1423.434067,11121197,377.6838,0
1423.435456,11120698,377.5873,0
1423.436844,11123904,377.55936,0
1423.438233,11123768,377.48813,0
1423.439622,11120954,377.37222,0
1423.441011,11123430,377.34793,0
1423.4424,11123164,377.2809,0
1423.443789,11117669,377.10068,0
1423.445178,11122648,377.129,0
1423.446567,11122524,377.05173,0
1423.447956,11121313,376.9829,0
1423.449345,11120910,376.88248,0
1423.450734,11120138,376.79654,0
1423.452122,11115586,376.66245,0
1423.453511,11121314,376.70422,0
1423.4549,11119454,376.59216,0
1423.456289,11121436,376.54318,0
1423.457678,11122536,376.49155,0
1423.459067,11119749,376.3646,0
1423.460456,11120601,376.307,0
1423.461845,11120835,376.2302,0
1423.463234,11124576,376.22214,0
1423.464623,11125119,376.14932,0
1423.466012,11122538,376.02127,0
1423.4674,11120976,375.93582,0
1423.468789,11121964,375.86502,0
1423.470178,11122674,375.81363,0
1423.471567,11123921,375.73447,0
1423.472956,11120663,375.61472,0
1423.474345,11122455,375.56403,0
1423.475734,11121479,375.46634,0
1423.477123,11120659,375.3546,0
1423.478512,11121922,375.28738,0
1423.479901,11120878,375.20312,0
1423.48129,11123372,375.13547,0
1423.482678,11121055,375.027,0
1423.484067,11122728,374.9775,0
1423.485456,11120139,374.84723,0
1423.486845,11123458,374.81555,0
1423.488234,11115206,374.61166,0
1423.489623,11119797,374.5886,0
1423.491012,11120070,374.51428,0
1423.492401,11122360,374.4536,0
1423.49379,11121221,374.35583,0
1423.495179,11122430,374.29047,0
1423.496568,11123210,374.2153,0
1423.497957,11122257,374.09357,0
1423.499345,11119388,373.98706,0
1423.500734,11117515,373.8668,0
1423.502123,11120993,373.83456,0
1423.503512,11121470,373.74817,0
1423.504901,11121244,373.65662,0
1423.50629,11121691,373.58197,0
1423.507679,11121211,373.49307,0
1423.509068,11108044,373.17737,0
1423.510457,11123030,373.3377,0
1423.511846,11122406,373.2396,0
1423.513235,11122832,373.15973,0
1423.514623,11119172,373.0163,0
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
nan,nan,nan,8
